Datetime,Edition,id,IsSelected,Gender,College,StudentProgram,GraduationYear,NHackathon,Role,HasTeam,TeamMembers,TeamId,TeamSize
24/07/2016 21:42:02,2016.1,539,N,F,Poli,Engenharia Elétrica,Pós-graduação,0,Desenvolvedor,Sim,"224, 539",30,2
24/07/2016 21:42:08,2016.1,12,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:42:34,2016.1,218,N,M,Poli,Engenharia da Computação,4,2,Empreendedor/Negócios,Sim,"104, 218, 317, 352",4,4
24/07/2016 21:43:25,2016.1,344,N,M,Não USP,,,1,Desenvolvedor,Sim,"344, 430",48,2
24/07/2016 21:44:08,2016.1,317,N,M,Poli,Engenharia da Computação,4,2,Desenvolvedor,Sim,"104, 218, 317, 352",4,4
24/07/2016 21:47:32,2016.1,207,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 21:47:35,2016.1,248,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Sim,"24, 248, 257, 271, 327, 389",34,6
24/07/2016 21:49:04,2016.1,397,N,M,Não USP,,,0,Designer,Não,,0,1
24/07/2016 21:50:36,2016.1,425,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:51:39,2016.1,27,N,M,Poli,Engenharia do Petróleo,5,0,Empreendedor/Negócios,Sim,"27, 120, 328",38,3
24/07/2016 21:51:53,2016.1,498,S,F,Poli,Engenharia da Computação,1,0,Desenvolvedor,Sim,"135, 498",11,2
24/07/2016 21:53:26,2016.1,434,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 21:55:07,2016.1,120,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Sim,"27, 120, 328",38,3
24/07/2016 21:55:34,2016.1,139,N,M,Não USP,,,5,Desenvolvedor,Não,,0,1
24/07/2016 21:56:03,2016.1,276,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:56:13,2016.1,315,N,M,FEA,Bacharelado em Administração,3,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:57:04,2016.1,462,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:57:59,2016.1,198,N,M,Poli,Engenharia Elétrica,1,0,Empreendedor/Negócios,Não,"198, 308, 338,  537",23,4
24/07/2016 21:58:18,2016.1,331,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:58:44,2016.1,168,N,M,FEA,Bacharelado em Administração,4,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 21:58:50,2016.1,316,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 21:59:29,2016.1,371,N,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:00:04,2016.1,160,N,M,Não USP,,,5,Desenvolvedor,Não,,0,1
24/07/2016 22:03:31,2016.1,65,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Não,,0,1
24/07/2016 22:03:37,2016.1,495,N,F,FEA,Economia,2,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:07:34,2016.1,204,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 22:08:27,2016.1,126,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 22:09:22,2016.1,378,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 22:10:33,2016.1,311,N,M,FEA,Bacharelado em Administração,3,0,Empreendedor/Negócios,Não,"311, 516",46,2
24/07/2016 22:10:46,2016.1,79,N,M,Não USP,,,0,Designer,Não,,0,1
24/07/2016 22:11:40,2016.1,458,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Sim,"443, 454, 458",51,3
24/07/2016 22:12:33,2016.1,41,N,M,Não USP,,,0,Designer,Não,,0,1
24/07/2016 22:15:07,2016.1,516,N,M,FEA,Bacharelado em Administração,3,0,Empreendedor/Negócios,Sim,"311, 516",46,2
24/07/2016 22:15:48,2016.1,208,N,M,FEA,Ciências Atuariais,3,1,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:16:48,2016.1,260,S,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 22:17:00,2016.1,247,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
24/07/2016 22:24:00,2016.1,515,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 22:24:14,2016.1,328,N,M,Poli,Engenharia de Minas,4,2,Desenvolvedor,Sim,"27, 120, 328",38,3
24/07/2016 22:24:32,2016.1,514,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:25:22,2016.1,72,S,F,Não USP,,,1,Designer,Não,,0,1
24/07/2016 22:26:21,2016.1,443,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Sim,"443, 454, 458",51,3
24/07/2016 22:27:02,2016.1,387,N,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"212, 284, 387, 447",28,4
24/07/2016 22:28:15,2016.1,69,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:31:50,2016.1,293,N,F,FEA,Economia,1,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:33:12,2016.1,119,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 22:33:13,2016.1,356,N,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Não,,0,1
24/07/2016 22:33:44,2016.1,224,N,M,FEA,Economia,1,1,Desenvolvedor,Sim,"224, 539",30,2
24/07/2016 22:36:52,2016.1,401,N,M,EACH,Bacharelado em Sistemas de Informação,4,0,Designer,Não,,0,1
24/07/2016 22:37:07,2016.1,501,N,F,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Não,,0,1
24/07/2016 22:38:13,2016.1,102,N,M,Poli,Engenharia Elétrica,5,0,Desenvolvedor,Sim,"102, 277, 427",3,3
24/07/2016 22:39:45,2016.1,183,S,M,EACH,Bacharelado em Sistemas de Informação,4,0,Cientista de Dados,Sim,"171, 183, 230, 232",22,4
24/07/2016 22:40:14,2016.1,380,N,M,IME,Pós-graduação em Bioinformática,Pós-graduação,0,Desenvolvedor,Não,,0,1
24/07/2016 22:42:27,2016.1,298,N,M,Não USP,,,2,Empreendedor/Negócios,Sim,"137, 289",12,2
24/07/2016 22:44:53,2016.1,532,N,M,EACH,Bacharelado em Sistemas de Informação,4,2,Desenvolvedor,Não,,0,1
24/07/2016 22:46:15,2016.1,2,S,F,Não USP,,,0,Designer,Não,,0,1
24/07/2016 22:46:16,2016.1,390,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
24/07/2016 22:47:26,2016.1,24,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Sim,"24, 248, 257, 271, 327, 389",34,6
24/07/2016 22:49:51,2016.1,374,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:50:40,2016.1,427,N,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Sim,"102, 277, 427",3,3
24/07/2016 22:54:34,2016.1,481,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
24/07/2016 22:58:18,2016.1,64,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:58:41,2016.1,307,N,M,Poli,Engenharia Mecatrônica,1,0,Desenvolvedor,Não,"307, 382",45,2
24/07/2016 22:59:28,2016.1,403,N,F,Não USP,,,1,Empreendedor/Negócios,Não,,0,1
24/07/2016 22:59:30,2016.1,389,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Sim,"24, 248, 257, 271, 327, 389",34,6
24/07/2016 23:04:39,2016.1,203,N,M,IF,Física,1,0,Desenvolvedor,Sim,,0,1
24/07/2016 23:17:09,2016.1,354,N,F,EACH,Bacharelado em Sistemas de Informação,1,1,Designer,Não,,0,1
24/07/2016 23:19:31,2016.1,113,N,M,Não USP,,,1,Empreendedor/Negócios,Não,,0,1
24/07/2016 23:24:49,2016.1,137,N,M,ICMC,Pós-graduação em Ciência da Computação,Pós-graduação,0,Desenvolvedor,Sim,"137, 289",12,2
24/07/2016 23:25:51,2016.1,414,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 23:30:49,2016.1,162,N,M,Poli,Engenharia de Materiais,1,2,Desenvolvedor,Não,,0,1
24/07/2016 23:32:52,2016.1,534,N,M,Poli,Engenharia Mecânica,4,0,Empreendedor/Negócios,Sim,"59, 400, 404, 534",57,4
24/07/2016 23:37:07,2016.1,176,N,M,Poli,Engenharia da Computação,3,0,Desenvolvedor,Não,,0,1
24/07/2016 23:40:52,2016.1,132,N,M,FEA,Economia,5,2,Empreendedor/Negócios,Não,,0,1
24/07/2016 23:42:05,2016.1,287,N,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Não,,0,1
24/07/2016 23:42:40,2016.1,9,N,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
24/07/2016 23:43:42,2016.1,366,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
24/07/2016 23:48:56,2016.1,151,N,M,Poli,Engenharia de Produção,5,0,Empreendedor/Negócios,Sim,"138, 151, 175",13,3
24/07/2016 23:57:43,2016.1,487,N,M,EACH,Modelagem de Sistemas Complexos,Pós-graduação,0,Desenvolvedor,Não,,0,1
24/07/2016 23:59:01,2016.1,503,S,M,IME,Bacharelado em Ciência da Computação,4,2,Desenvolvedor,Não,"244, 251, 503",35,3
24/07/2016 23:59:52,2016.1,174,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
24/08/2016 00:03:31,2016.1,261,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
25/07/2016 00:00:37,2016.1,518,N,M,IME,Bacharelado em Ciência da Computação,5,2,Desenvolvedor,Sim,"302, 518",44,2
25/07/2016 00:01:19,2016.1,544,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
25/07/2016 00:16:47,2016.1,505,N,M,ICMC,Matematica Aplicada e Computacional,1,0,Matemática,Sim,"213, 381, 505, 524",29,4
25/07/2016 00:20:06,2016.1,496,N,F,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Não,"70, 433, 496",60,3
25/07/2016 00:20:19,2016.1,233,N,M,Não USP,,,1,Designer,Não,,0,1
25/07/2016 00:30:02,2016.1,323,N,M,FCF,Fisiopatologia e Toxicologia,1,0,Desenvolvedor,Não,,0,1
25/07/2016 00:36:54,2016.1,28,N,M,EESC,Engenharia Aeronáutica ,5,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 00:41:41,2016.1,53,N,F,Não USP,,,1,Designer,Não,,0,1
25/07/2016 00:44:06,2016.1,485,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
25/07/2016 00:45:03,2016.1,106,N,M,Poli,Engenharia Mecatrônica,4,2,Desenvolvedor,Sim,"106, 435",5,2
25/07/2016 00:53:06,2016.1,454,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Empreendedor/Negócios,Sim,"443, 454, 458",51,3
25/07/2016 00:58:12,2016.1,114,N,M,IME,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
25/07/2016 01:27:45,2016.1,88,N,M,EESC,Engenharia da Computação,1,0,Desenvolvedor,Não,"88, 205",62,2
25/07/2016 01:30:39,2016.1,205,N,M,ICMC,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"88, 205",62,2
25/07/2016 01:35:14,2016.1,431,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 01:43:47,2016.1,435,N,M,Poli,Pós-graduação em Engenharia Mecânica,Pós-graduação,0,Engenharia,Sim,"106, 435",5,2
25/07/2016 02:01:29,2016.1,5,N,M,FEA,Economia,5,0,Negócios,Não,,0,1
25/07/2016 02:51:10,2016.1,286,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 03:02:19,2016.1,223,N,M,Poli,Engenharia Metalurgica,5,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 03:54:36,2016.1,187,N,M,EACH,Gestão Ambiental,2,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 05:11:40,2016.1,437,N,M,FEA,Economia,1,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 06:16:48,2016.1,296,N,M,Poli,Engenharia de Minas,5,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 06:26:48,2016.1,240,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
25/07/2016 07:36:26,2016.1,348,N,F,Poli,Pós-graduação em Engenharia Química/ Tecnologia de Software,Pós-graduação,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 08:13:11,2016.1,476,N,M,Não USP,,,2,Designer,Não,,0,1
25/07/2016 08:15:40,2016.1,525,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 08:18:45,2016.1,214,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 08:27:01,2016.1,54,N,F,EACH,Bacharelado em Marketing,3,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 08:28:47,2016.1,444,S,M,Não USP,,,1,Empreendedor/Negócios,Sim,"444, 450",52,2
25/07/2016 08:37:10,2016.1,34,N,M,IME,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
25/07/2016 08:40:52,2016.1,122,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 08:41:07,2016.1,486,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 09:10:43,2016.1,4,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 09:18:05,2016.1,29,N,M,FAU,Arquitetura e Urbanismo,5,0,Designer,Sim,"29, 141, 543, 548",42,4
25/07/2016 09:19:28,2016.1,474,N,M,Não USP,,,1,Desenvolvedor,Sim,"346, 370, 474",49,3
25/07/2016 09:20:42,2016.1,256,N,M,Não USP,,,5,Desenvolvedor,Sim,"255, 256, 357, 470",36,4
25/07/2016 09:21:03,2016.1,468,N,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Sim,"14, 468",14,2
25/07/2016 09:23:20,2016.1,14,N,F,Poli,Engenharia Mecânica,5,0,Desenvolvedor,Sim,"14, 468",14,2
25/07/2016 09:23:48,2016.1,262,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 09:29:57,2016.1,226,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
25/07/2016 09:39:21,2016.1,419,N,M,Não USP,,,0,Designer/Negócios,Não,,0,1
25/07/2016 09:39:46,2016.1,215,N,M,IME,Pós-graduação em Ciência da Computação,Pós-graduação,0,Desenvolvedor,Sim,"21, 215, 231, 393",25,4
25/07/2016 09:45:47,2016.1,370,N,M,Não USP,,,2,Desenvolvedor,Sim,"346, 370, 474",49,3
25/07/2016 09:59:22,2016.1,368,N,F,Não USP,,,0,Designer,Não,,0,1
25/07/2016 10:23:53,2016.1,436,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 10:36:56,2016.1,392,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 10:49:15,2016.1,542,N,M,ICMC,Pós-graduação em Ciência da Computação,Pós-graduação,0,Pesquisador,Sim,"152, 193, 542",17,3
25/07/2016 10:59:23,2016.1,147,N,M,Não USP,,,5,Desenvolvedor,Não,,0,1
25/07/2016 11:29:58,2016.1,466,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 11:34:02,2016.1,63,N,M,ICMC,Bacharelado em Ciência da Computação,5,2,Desenvolvedor,Sim,,0,1
25/07/2016 11:49:24,2016.1,279,N,M,Não USP,,,0,Cientista de Dados,Não,,0,1
25/07/2016 12:09:54,2016.1,524,N,M,ICMC,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"213, 381, 505, 524",29,4
25/07/2016 12:20:12,2016.1,288,N,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 12:22:11,2016.1,15,N,F,Não USP,,,5,Designer,Não,,0,1
25/07/2016 12:27:20,2016.1,91,N,M,Poli,Pós-graduação em Engenharia Elétrica,Pós-graduação,0,Desenvolvedor,Não,"81, 91, 128, 297",61,4
25/07/2016 12:35:04,2016.1,548,N,M,FEA,Ciências Contábeis,3,0,Empreendedor/Negócios,Sim,"29, 141, 543, 548",42,4
25/07/2016 12:47:21,2016.1,270,N,M,IF,Física,2,0,Desenvolvedor,Não,,0,1
25/07/2016 13:00:00,2016.1,263,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
25/07/2016 13:01:44,2016.1,394,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Não,,0,1
25/07/2016 13:17:03,2016.1,450,S,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"444, 450",52,2
25/07/2016 13:31:37,2016.1,550,N,M,Não USP,,,1,Desenvolvedor,Sim,"239, 550",33,2
25/07/2016 13:33:05,2016.1,343,S,F,EACH,Bacharelado em Sistemas de Informação,5,0,Designer,Sim,"26, 48, 343, 422",37,4
25/07/2016 13:37:31,2016.1,312,N,F,FEA,Ciências Atuariais,1,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 13:49:47,2016.1,199,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
25/07/2016 14:12:23,2016.1,87,N,F,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
25/07/2016 14:16:21,2016.1,360,N,M,IME,Matemática Aplicada,3,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 14:18:34,2016.1,8,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 14:30:41,2016.1,285,N,F,EACH,Bacharelado em Marketing,2,2,Empreendedor/Negócios,Sim,,0,1
25/07/2016 14:32:56,2016.1,244,S,M,IME,Bacharelado em Ciência da Computação,4,5,Desenvolvedor,Sim,"244, 251, 503",35,3
25/07/2016 14:34:50,2016.1,523,N,F,EACH,Bacharelado em Marketing,3,0,Empreendedor/Negócios,Sim,"210, 491, 523",26,3
25/07/2016 14:46:06,2016.1,388,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
25/07/2016 14:56:55,2016.1,491,N,F,EACH,Bacharelado em Marketing,3,0,Empreendedor/Negócios,Sim,"210, 491, 523",26,3
25/07/2016 15:12:45,2016.1,334,N,M,IME,Bacharelado em Ciência da Computação,2,0,Desenvolvedor,Não,,0,1
25/07/2016 15:14:43,2016.1,210,N,F,EACH,Bacharelado em Marketing,3,0,Empreendedor/Negócios,Não,"210, 491, 523",26,3
25/07/2016 15:19:17,2016.1,36,N,F,ECA,Publicidade e Propaganda,4,0,Comunicação/Publicidade,Sim,"36, 185, 282, 484",50,4
25/07/2016 15:22:21,2016.1,22,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
25/07/2016 15:30:36,2016.1,185,N,M,Não USP,,,0,Desenvolvedor,Sim,"36, 185, 282, 484",50,4
25/07/2016 15:35:31,2016.1,74,N,F,EACH,Bacharelado em Marketing,2,0,Marketing,Sim,,0,1
25/07/2016 15:36:01,2016.1,188,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
25/07/2016 15:41:27,2016.1,105,N,M,Poli,Engenharia de Produção,3,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 15:43:26,2016.1,411,N,M,FEA,Economia,1,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 15:52:27,2016.1,373,N,M,Poli,Engenharia Elétrica,5,0,Empreendedor/Negócios,Não,"110, 373, 467",6,3
25/07/2016 16:02:12,2016.1,467,N,M,FEA,Ciências Atuariais,5,0,Negócios,Não,"110, 373, 467",6,3
25/07/2016 17:22:43,2016.1,118,N,M,FCF,Pós-graduação em Farmácia e Bioinformática,Pós-graduação,0,Desenvolvedor,Não,,0,1
25/07/2016 17:46:10,2016.1,255,N,M,EACH,Pós-graduação em Sistemas de Informação,Pós-graduação,0,Desenvolvedor,Sim,"255, 256, 357, 470",36,4
25/07/2016 17:47:30,2016.1,357,N,M,EACH,Bacharelado em Sistemas de Informação,5,1,Desenvolvedor,Sim,"255, 256, 357, 470",36,4
25/07/2016 18:36:07,2016.1,398,N,F,EACH,Bacharelado em Marketing,2,0,Empreendedor/Negócios,Não,"289, 398",41,2
25/07/2016 18:57:49,2016.1,211,S,M,IME,Bacharelado em Ciência da Computação,2,0,Desenvolvedor,Sim,"211, 521",27,2
25/07/2016 18:58:44,2016.1,521,S,M,IME,Bacharelado em Ciência da Computação,2,0,Desenvolvedor,Sim,"211, 521",27,2
25/07/2016 19:05:33,2016.1,280,N,M,Não USP,,,0,Designer,Não,,0,1
25/07/2016 19:25:43,2016.1,395,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 19:41:11,2016.1,109,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
25/07/2016 19:49:37,2016.1,225,N,M,Não USP,,,0,Negócios,Não,,0,1
25/07/2016 20:23:28,2016.1,50,N,M,Poli,Engenharia Elétrica,1,0,Desenvolvedor,Sim,"50, 252",55,2
25/07/2016 20:25:13,2016.1,252,N,F,Poli,Engenharia Mecatrônica,2,0,Desenvolvedor,Sim,"50, 252",55,2
25/07/2016 20:26:52,2016.1,230,N,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"171, 183, 230, 232",22,4
25/07/2016 20:50:50,2016.1,471,N,M,Poli,Engenharia de Produção,3,0,Empreendedor/Negócios,Não,"273, 318, 471",39,3
25/07/2016 21:01:22,2016.1,500,N,F,EACH,Bacharelado em Marketing,5,0,Marketing,Não,,0,1
25/07/2016 21:04:07,2016.1,347,N,M,Não USP,,,0,Designer,Não,,0,1
25/07/2016 21:12:41,2016.1,470,N,M,EACH,Pós-graduação em Sistemas de Informação,Pós-graduação,0,Desenvolvedor,Sim,"255, 256, 357, 470",36,4
25/07/2016 21:48:13,2016.1,129,N,M,Não USP,,,0,Engenharia,Não,,0,1
25/07/2016 22:11:41,2016.1,216,N,M,Poli,Engenharia de Minas,1,0,Desenvolvedor,Sim,"182, 216, 463",24,3
25/07/2016 22:15:55,2016.1,182,N,M,EACH,Bacharelado em Sistemas de Informação,1,1,Desenvolvedor,Sim,"182, 216, 463",24,3
25/07/2016 22:28:49,2016.1,464,N,M,Poli,Engenharia da Computação,3,0,Desenvolvedor,Não,,0,1
25/07/2016 23:16:11,2016.1,142,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
25/07/2016 23:26:23,2016.1,321,N,M,EACH,Bacharelado em Marketing,3,0,Empreendedor/Negócios,Não,,0,1
25/07/2016 23:51:36,2016.1,273,N,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Não,"273, 318, 471",39,3
26/07/2016 00:04:13,2016.1,318,N,M,EACH,Bacharelado em Sistemas de Informação,5,1,Empreendedor/Negócios,Sim,"273, 318, 471",39,3
26/07/2016 00:11:36,2016.1,300,N,M,ICMC,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Sim,,0,1
26/07/2016 00:12:28,2016.1,359,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
26/07/2016 01:12:50,2016.1,446,N,F,FAU,Bacharelado em Design,4,0,Designer,Não,,0,1
26/07/2016 11:40:43,2016.1,42,N,?,IME,Bacharelado em Ciência da Computação,4,0,Empreendedor/Negócios,Não,,0,1
26/07/2016 12:18:19,2016.1,110,N,F,FAU,Arquitetura e Urbanismo,5,0,Designer,Sim,"110, 373, 467",6,3
26/07/2016 12:49:52,2016.1,239,N,M,EACH,Bacharelado em Sistemas de Informação,3,0,Desenvolvedor,Sim,"239, 550",33,2
26/07/2016 12:57:41,2016.1,381,N,M,ICMC,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"213, 381, 505, 524",29,4
26/07/2016 13:16:17,2016.1,81,N,M,Poli,Engenharia da Computação,1,0,Desenvolvedor,Não,"81, 91, 128, 297",61,4
26/07/2016 13:56:33,2016.1,302,N,M,Não USP,,,0,Desenvolvedor,Sim,"302, 518",44,2
26/07/2016 14:00:35,2016.1,128,N,M,EACH,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"81, 91, 128, 297",61,4
26/07/2016 14:45:38,2016.1,441,N,F,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Não,,0,1
26/07/2016 15:39:27,2016.1,367,N,F,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Não,,0,1
26/07/2016 16:16:32,2016.1,327,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Sim,"24, 248, 257, 271, 327, 389",34,6
26/07/2016 17:11:22,2016.1,337,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
26/07/2016 17:20:35,2016.1,268,N,M,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Não,,0,1
26/07/2016 17:35:47,2016.1,290,N,M,IF,Física,4,0,Empreendedor/Negócios,Sim,"235, 290, 484",32,3
26/07/2016 18:03:51,2016.1,345,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
26/07/2016 18:42:19,2016.1,45,N,F,Não USP,,,1,Desenvolvedor,Não,,0,1
26/07/2016 18:46:21,2016.1,235,N,M,IF,Física,4,0,Desenvolvedor,Sim,"235, 290, 484",32,3
26/07/2016 18:51:52,2016.1,358,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
26/07/2016 19:19:16,2016.1,178,N,M,Não USP,,,2,Desenvolvedor,Não,,0,1
26/07/2016 19:36:58,2016.1,488,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
26/07/2016 19:56:09,2016.1,319,N,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"295, 310, 319, 379",43,4
26/07/2016 20:01:36,2016.1,379,N,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"295, 310, 319, 379",43,4
26/07/2016 20:12:26,2016.1,519,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"51, 241, 519",56,3
26/07/2016 20:23:27,2016.1,80,N,M,ICMC,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
26/07/2016 21:25:29,2016.1,202,N,M,EACH,Bacharelado em Marketing ,1,0,Empreendedor/Negócios,Sim,"202, 351, 353, 480",24,4
26/07/2016 21:26:49,2016.1,295,N,F,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"295, 310, 319, 379",43,4
26/07/2016 21:43:47,2016.1,153,N,M,IME,Bacharelado em Ciência da Computação,2,0,Desenvolvedor,Não,,0,1
26/07/2016 22:21:53,2016.1,175,N,M,Poli,Engenharia de Produção,3,0,Empreendedor/Negócios,Não,"138, 151, 175",13,3
26/07/2016 22:27:41,2016.1,191,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
26/07/2016 22:34:42,2016.1,310,N,M,EACH,Bacharelado em Sistemas de Informação,4,0,Desenvolvedor,Sim,"295, 310, 319, 379",43,4
26/07/2016 23:26:33,2016.1,365,N,M,IME,Bacharelado em Ciência da Computação,2,0,Desenvolvedor,Não,,0,1
26/07/2016 23:41:44,2016.1,457,N,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
26/07/2016 23:42:05,2016.1,362,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
26/07/2016 23:50:16,2016.1,375,N,M,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Não,,0,1
26/08/2016 13:50:39,2016.1,33,N,M,Não USP,,,0,Designer,Não,,0,1
